Iteration,Classes_Dep_Var,Num_Ind_Vars,Num_Categorical_Vars,Classes_Ind_Vars,Sample_Size,Model,Hyperparameter_1,Hyperparameter_2,Hyperparameter_3,Misclassification,Accuracy,Precision,Recall,F1_Score
1,3,5,3,3,100,RandomForest,entropy,0.1,0.1,0.4666666666666667,0.5333333333333333,0.6453703703703704,0.5333333333333333,0.4902116402116402
1,3,5,3,3,100,RandomForest,entropy,0.1,0.2,0.5333333333333333,0.4666666666666667,0.49484848484848487,0.4666666666666667,0.4681599371254544
1,3,5,3,3,100,RandomForest,gini,0.05,0.1,0.4666666666666667,0.5333333333333333,0.5888888888888888,0.5333333333333333,0.5469228627123364
1,3,5,3,3,100,RandomForest,gini,0.05,0.2,0.4,0.6,0.6129629629629629,0.6,0.5761363636363637
1,3,5,3,3,100,RandomForest,gini,0.1,0.1,0.4666666666666667,0.5333333333333333,0.5488095238095239,0.5333333333333333,0.5399999999999999
1,3,5,3,3,100,RandomForest,gini,0.1,0.2,0.4666666666666667,0.5333333333333333,0.5497584541062802,0.5333333333333333,0.49801169590643274
1,3,5,3,3,100,RandomForest,f_test,0.05,0.1,0.3666666666666667,0.6333333333333333,0.725,0.6333333333333333,0.5960113960113961
1,3,5,3,3,100,RandomForest,f_test,0.05,0.2,0.4666666666666667,0.5333333333333333,0.6266666666666667,0.5333333333333333,0.4722222222222222
1,3,5,3,3,100,RandomForest,f_test,0.1,0.1,0.5,0.5,0.25,0.5,0.3333333333333333
1,3,5,3,3,100,RandomForest,f_test,0.1,0.2,0.4,0.6,0.5111111111111112,0.6,0.49714285714285716
1,3,5,3,3,100,ANN,1,3.0,SGD,0.7333333333333334,0.26666666666666666,0.07111111111111111,0.26666666666666666,0.11228070175438595
1,3,5,3,3,100,ANN,1,3.0,Adam,0.7333333333333334,0.26666666666666666,0.07111111111111111,0.26666666666666666,0.11228070175438595
1,3,5,3,3,100,ANN,1,3.0,RMSprop,0.5333333333333333,0.4666666666666667,0.24666666666666667,0.4666666666666667,0.31708683473389354
1,3,5,3,3,100,ANN,1,15.0,SGD,0.7333333333333334,0.26666666666666666,0.07111111111111111,0.26666666666666666,0.11228070175438595
1,3,5,3,3,100,ANN,1,15.0,Adam,0.5333333333333333,0.4666666666666667,0.2571428571428571,0.4666666666666667,0.3221264367816092
1,3,5,3,3,100,ANN,1,15.0,RMSprop,0.7333333333333334,0.26666666666666666,0.07111111111111111,0.26666666666666666,0.11228070175438595
1,3,5,3,3,100,ANN,2,3.0,SGD,0.7333333333333334,0.26666666666666666,0.07111111111111111,0.26666666666666666,0.11228070175438595
1,3,5,3,3,100,ANN,2,3.0,Adam,0.7333333333333334,0.26666666666666666,0.07111111111111111,0.26666666666666666,0.11228070175438595
1,3,5,3,3,100,ANN,2,3.0,RMSprop,0.7333333333333334,0.26666666666666666,0.07111111111111111,0.26666666666666666,0.11228070175438595
1,3,5,3,3,100,ANN,2,15.0,SGD,0.7333333333333334,0.26666666666666666,0.07111111111111111,0.26666666666666666,0.11228070175438595
1,3,5,3,3,100,ANN,2,15.0,Adam,0.6,0.4,0.3153846153846154,0.4,0.29518716577540105
1,3,5,3,3,100,ANN,2,15.0,RMSprop,0.7333333333333334,0.26666666666666666,0.07111111111111111,0.26666666666666666,0.11228070175438595
1,3,5,3,3,500,LogisticRegression,logit,,,0.22666666666666668,0.7733333333333333,0.7905434609883998,0.7733333333333333,0.7701226551226551
1,3,5,3,3,500,LogisticRegression,probit,,,0.22666666666666668,0.7733333333333333,0.7905434609883998,0.7733333333333333,0.7701226551226551
1,3,5,3,3,500,DecisionTree,entropy,0.05,0.1,0.3733333333333333,0.6266666666666667,0.6276120448179272,0.6266666666666667,0.6248540090541731
1,3,5,3,3,500,DecisionTree,entropy,0.05,0.2,0.3733333333333333,0.6266666666666667,0.6276120448179272,0.6266666666666667,0.6248540090541731
1,3,5,3,3,500,DecisionTree,entropy,0.1,0.1,0.3733333333333333,0.6266666666666667,0.6276120448179272,0.6266666666666667,0.6248540090541731
1,3,5,3,3,500,DecisionTree,entropy,0.1,0.2,0.3733333333333333,0.6266666666666667,0.6276120448179272,0.6266666666666667,0.6248540090541731
1,3,5,3,3,500,DecisionTree,gini,0.05,0.1,0.3466666666666667,0.6533333333333333,0.6603077493511309,0.6533333333333333,0.6469480519480519
1,3,5,3,3,500,DecisionTree,gini,0.05,0.2,0.3466666666666667,0.6533333333333333,0.6603077493511309,0.6533333333333333,0.6469480519480519
1,3,5,3,3,500,DecisionTree,gini,0.1,0.1,0.36,0.64,0.6487579691935409,0.64,0.6320209447415329
1,3,5,3,3,500,DecisionTree,gini,0.1,0.2,0.36,0.64,0.6487579691935409,0.64,0.6320209447415329
1,3,5,3,3,500,DecisionTree,f_test,0.05,0.1,0.5266666666666666,0.47333333333333333,0.3307422969187675,0.47333333333333333,0.3611622216027011
1,3,5,3,3,500,DecisionTree,f_test,0.05,0.2,0.5266666666666666,0.47333333333333333,0.3307422969187675,0.47333333333333333,0.3611622216027011
1,3,5,3,3,500,DecisionTree,f_test,0.1,0.1,0.5,0.5,0.37333333333333335,0.5,0.37806366485238335
1,3,5,3,3,500,DecisionTree,f_test,0.1,0.2,0.5,0.5,0.37333333333333335,0.5,0.37806366485238335
1,3,5,3,3,500,RandomForest,entropy,0.05,0.1,0.44666666666666666,0.5533333333333333,0.56744061302682,0.5533333333333333,0.5064003089863531
1,3,5,3,3,500,RandomForest,entropy,0.05,0.2,0.3933333333333333,0.6066666666666667,0.6095667223822564,0.6066666666666667,0.5855559860519179
1,3,5,3,3,500,RandomForest,entropy,0.1,0.1,0.3666666666666667,0.6333333333333333,0.6972795625427204,0.6333333333333333,0.6065877499775805
1,3,5,3,3,500,RandomForest,entropy,0.1,0.2,0.4,0.6,0.6410531400966183,0.6,0.5684320865055721
1,3,5,3,3,500,RandomForest,gini,0.05,0.1,0.45333333333333337,0.5466666666666666,0.5505943037111433,0.5466666666666666,0.5243949932713978
1,3,5,3,3,500,RandomForest,gini,0.05,0.2,0.43333333333333335,0.5666666666666667,0.570766590389016,0.5666666666666667,0.52402766174696
1,3,5,3,3,500,RandomForest,gini,0.1,0.1,0.3866666666666667,0.6133333333333333,0.6310911957513898,0.6133333333333333,0.5986591114555082
1,3,5,3,3,500,RandomForest,gini,0.1,0.2,0.41333333333333333,0.5866666666666667,0.6126126126126126,0.5866666666666667,0.5609852216748769
1,3,5,3,3,500,RandomForest,f_test,0.05,0.1,0.41333333333333333,0.5866666666666667,0.47487633813215213,0.5866666666666667,0.49263691683569977
1,3,5,3,3,500,RandomForest,f_test,0.05,0.2,0.4066666666666666,0.5933333333333334,0.6177016922471469,0.5933333333333334,0.5353428159142445
1,3,5,3,3,500,RandomForest,f_test,0.1,0.1,0.5,0.5,0.25,0.5,0.3333333333333333
1,3,5,3,3,500,RandomForest,f_test,0.1,0.2,0.4866666666666667,0.5133333333333333,0.5000450450450451,0.5133333333333333,0.3616220152543023
1,3,5,3,3,500,ANN,1,3.0,SGD,0.7466666666666666,0.25333333333333335,0.06417777777777778,0.25333333333333335,0.10241134751773048
1,3,5,3,3,500,ANN,1,3.0,Adam,0.6266666666666667,0.37333333333333335,0.30717021561537433,0.37333333333333335,0.27249647788109327
1,3,5,3,3,500,ANN,1,3.0,RMSprop,0.6799999999999999,0.32,0.31542857142857145,0.32,0.2131293330145828
1,3,5,3,3,500,ANN,1,15.0,SGD,0.7466666666666666,0.25333333333333335,0.06417777777777778,0.25333333333333335,0.10241134751773048
1,3,5,3,3,500,ANN,1,15.0,Adam,0.6733333333333333,0.32666666666666666,0.29586956521739133,0.32666666666666666,0.22014223871366728
1,3,5,3,3,500,ANN,1,15.0,RMSprop,0.7,0.3,0.28362676056338026,0.3,0.1837037037037037
1,3,5,3,3,500,ANN,2,3.0,SGD,0.7466666666666666,0.25333333333333335,0.06417777777777778,0.25333333333333335,0.10241134751773048
1,3,5,3,3,500,ANN,2,3.0,Adam,0.7066666666666667,0.29333333333333333,0.2787479187479187,0.29333333333333333,0.1736447346392098
1,3,5,3,3,500,ANN,2,3.0,RMSprop,0.6533333333333333,0.3466666666666667,0.2552403910539708,0.3466666666666667,0.23725838264299806
1,3,5,3,3,500,ANN,2,15.0,SGD,0.64,0.36,0.3045378151260504,0.36,0.2587654320987654
1,3,5,3,3,500,ANN,2,15.0,Adam,0.6066666666666667,0.3933333333333333,0.2639071038251366,0.3933333333333333,0.27971794871794875
1,3,5,3,3,500,ANN,2,15.0,RMSprop,0.7466666666666666,0.25333333333333335,0.06417777777777778,0.25333333333333335,0.10241134751773048
1,3,5,3,3,1000,LogisticRegression,logit,,,0.22333333333333338,0.7766666666666666,0.7771186567387339,0.7766666666666666,0.7764679607954912
1,3,5,3,3,1000,LogisticRegression,probit,,,0.22333333333333338,0.7766666666666666,0.7771186567387339,0.7766666666666666,0.7764679607954912
1,3,5,3,3,1000,DecisionTree,entropy,0.05,0.1,0.3433333333333334,0.6566666666666666,0.6606772422208664,0.6566666666666666,0.6573469632818615
1,3,5,3,3,1000,DecisionTree,entropy,0.05,0.2,0.3433333333333334,0.6566666666666666,0.6606772422208664,0.6566666666666666,0.6573469632818615
1,3,5,3,3,1000,DecisionTree,entropy,0.1,0.1,0.3466666666666667,0.6533333333333333,0.6583125778331258,0.6533333333333333,0.6540462927357589
1,3,5,3,3,1000,DecisionTree,entropy,0.1,0.2,0.3466666666666667,0.6533333333333333,0.6583125778331258,0.6533333333333333,0.6540462927357589
1,3,5,3,3,1000,DecisionTree,gini,0.05,0.1,0.33666666666666667,0.6633333333333333,0.6672735673084494,0.6633333333333333,0.6637904865980633
1,3,5,3,3,1000,DecisionTree,gini,0.05,0.2,0.33666666666666667,0.6633333333333333,0.6672735673084494,0.6633333333333333,0.6637904865980633
1,3,5,3,3,1000,DecisionTree,gini,0.1,0.1,0.32999999999999996,0.67,0.6739131890338916,0.67,0.670237920958914
1,3,5,3,3,1000,DecisionTree,gini,0.1,0.2,0.32999999999999996,0.67,0.6739131890338916,0.67,0.670237920958914
1,3,5,3,3,1000,DecisionTree,f_test,0.05,0.1,0.4833333333333333,0.5166666666666667,0.5128121420938379,0.5166666666666667,0.49276068911006954
1,3,5,3,3,1000,DecisionTree,f_test,0.05,0.2,0.4833333333333333,0.5166666666666667,0.5128121420938379,0.5166666666666667,0.49276068911006954
1,3,5,3,3,1000,DecisionTree,f_test,0.1,0.1,0.4733333333333334,0.5266666666666666,0.5333001893034017,0.5266666666666666,0.47539224041201816
1,3,5,3,3,1000,DecisionTree,f_test,0.1,0.2,0.4733333333333334,0.5266666666666666,0.5333001893034017,0.5266666666666666,0.47539224041201816
1,3,5,3,3,1000,RandomForest,entropy,0.05,0.1,0.38,0.62,0.622525659824047,0.62,0.6165420267789171
1,3,5,3,3,1000,RandomForest,entropy,0.05,0.2,0.43333333333333335,0.5666666666666667,0.5791781730315032,0.5666666666666667,0.5368552811058093
1,3,5,3,3,1000,RandomForest,entropy,0.1,0.1,0.3666666666666667,0.6333333333333333,0.6821518181477738,0.6333333333333333,0.6016074583267741
1,3,5,3,3,1000,RandomForest,entropy,0.1,0.2,0.41000000000000003,0.59,0.6522996357012749,0.59,0.5420008039030213
1,3,5,3,3,1000,RandomForest,gini,0.05,0.1,0.3533333333333334,0.6466666666666666,0.6584592621963756,0.6466666666666666,0.6379173533540866
1,3,5,3,3,1000,RandomForest,gini,0.05,0.2,0.3966666666666666,0.6033333333333334,0.6356303991215886,0.6033333333333334,0.5735116273909378
1,3,5,3,3,1000,RandomForest,gini,0.1,0.1,0.3733333333333333,0.6266666666666667,0.7112794245858761,0.6266666666666667,0.5732845776501555
1,3,5,3,3,1000,RandomForest,gini,0.1,0.2,0.33999999999999997,0.66,0.6785665817211273,0.66,0.6586493567130111
1,3,5,3,3,1000,RandomForest,f_test,0.05,0.1,0.3966666666666666,0.6033333333333334,0.7239405439595193,0.6033333333333334,0.5449456523161562
1,3,5,3,3,1000,RandomForest,f_test,0.05,0.2,0.4633333333333334,0.5366666666666666,0.6597864768683275,0.5366666666666666,0.42761264598646886
1,3,5,3,3,1000,RandomForest,f_test,0.1,0.1,0.5,0.5,0.25,0.5,0.3333333333333333
1,3,5,3,3,1000,RandomForest,f_test,0.1,0.2,0.44999999999999996,0.55,0.7631578947368421,0.55,0.4340975302751921
1,3,5,3,3,1000,ANN,1,3.0,SGD,0.6833333333333333,0.31666666666666665,0.31696428571428575,0.31666666666666665,0.21089696071163824
1,3,5,3,3,1000,ANN,1,3.0,Adam,0.5966666666666667,0.4033333333333333,0.30079140089770845,0.4033333333333333,0.2982804232804233
1,3,5,3,3,1000,ANN,1,3.0,RMSprop,0.6233333333333333,0.37666666666666665,0.30410113946699313,0.37666666666666665,0.2760685525500723
1,3,5,3,3,1000,ANN,1,15.0,SGD,0.6066666666666667,0.3933333333333333,0.31241830065359477,0.3933333333333333,0.2928030303030303
1,3,5,3,3,1000,ANN,1,15.0,Adam,0.61,0.39,0.2931547619047619,0.39,0.285410606399642
1,3,5,3,3,1000,ANN,1,15.0,RMSprop,0.6366666666666667,0.36333333333333334,0.301022505395129,0.36333333333333334,0.2627324598478445
1,3,5,3,3,1000,ANN,2,3.0,SGD,0.75,0.25,0.0625,0.25,0.1
1,3,5,3,3,1000,ANN,2,3.0,Adam,0.5833333333333333,0.4166666666666667,0.2670392671833964,0.4166666666666667,0.2978095847814158
1,3,5,3,3,1000,ANN,2,3.0,RMSprop,0.5866666666666667,0.41333333333333333,0.29207277452891484,0.41333333333333333,0.3035305889079474
1,3,5,3,3,1000,ANN,2,15.0,SGD,0.75,0.25,0.0625,0.25,0.1
1,3,5,3,3,1000,ANN,2,15.0,Adam,0.6233333333333333,0.37666666666666665,0.3154288240495137,0.37666666666666665,0.27827380952380953
1,3,5,3,3,1000,ANN,2,15.0,RMSprop,0.75,0.25,0.0625,0.25,0.1
1,3,5,3,3,10000,LogisticRegression,logit,,,0.22199999999999998,0.778,0.7820822332548929,0.778,0.7772014575586178
1,3,5,3,3,10000,LogisticRegression,probit,,,0.22299999999999998,0.777,0.780653043495663,0.777,0.7762743038604064
1,3,5,3,3,10000,DecisionTree,entropy,0.05,0.1,0.30433333333333334,0.6956666666666667,0.6963467125628683,0.6956666666666667,0.6957356544471234
1,3,5,3,3,10000,DecisionTree,entropy,0.05,0.2,0.30433333333333334,0.6956666666666667,0.6963467125628683,0.6956666666666667,0.6957356544471234
1,3,5,3,3,10000,DecisionTree,entropy,0.1,0.1,0.2816666666666666,0.7183333333333334,0.7187074778519551,0.7183333333333334,0.7183417768252784
1,3,5,3,3,10000,DecisionTree,entropy,0.1,0.2,0.2816666666666666,0.7183333333333334,0.7187074778519551,0.7183333333333334,0.7183417768252784
1,3,5,3,3,10000,DecisionTree,gini,0.05,0.1,0.29433333333333334,0.7056666666666667,0.7058631724021752,0.7056666666666667,0.7055329786886813
1,3,5,3,3,10000,DecisionTree,gini,0.05,0.2,0.29433333333333334,0.7056666666666667,0.7058631724021752,0.7056666666666667,0.7055329786886813
1,3,5,3,3,10000,DecisionTree,gini,0.1,0.1,0.27,0.73,0.7305186194726943,0.73,0.7297510362325019
1,3,5,3,3,10000,DecisionTree,gini,0.1,0.2,0.27,0.73,0.7305186194726943,0.73,0.7297510362325019
1,3,5,3,3,10000,DecisionTree,f_test,0.05,0.1,0.4986666666666667,0.5013333333333333,0.39713632684595856,0.5013333333333333,0.3727961390601246
1,3,5,3,3,10000,DecisionTree,f_test,0.05,0.2,0.4986666666666667,0.5013333333333333,0.39713632684595856,0.5013333333333333,0.3727961390601246
1,3,5,3,3,10000,DecisionTree,f_test,0.1,0.1,0.5,0.5,0.25,0.5,0.3333333333333333
1,3,5,3,3,10000,DecisionTree,f_test,0.1,0.2,0.5,0.5,0.25,0.5,0.3333333333333333
1,3,5,3,3,10000,RandomForest,entropy,0.05,0.1,0.3473333333333334,0.6526666666666666,0.7373063563679237,0.6526666666666666,0.6178313298785219
1,3,5,3,3,10000,RandomForest,entropy,0.05,0.2,0.41733333333333333,0.5826666666666667,0.6889057557009826,0.5826666666666667,0.5133691223735297
1,3,5,3,3,10000,RandomForest,entropy,0.1,0.1,0.3943333333333333,0.6056666666666667,0.7203214052831117,0.6056666666666667,0.5447636974785295
1,3,5,3,3,10000,RandomForest,entropy,0.1,0.2,0.33566666666666667,0.6643333333333333,0.7149026910537538,0.6643333333333333,0.6433365081723117
1,3,5,3,3,10000,RandomForest,gini,0.05,0.1,0.43533333333333335,0.5646666666666667,0.675113073110285,0.5646666666666667,0.4833957238730509
1,3,5,3,3,10000,RandomForest,gini,0.05,0.2,0.373,0.627,0.7104782159429841,0.627,0.5853372717796245
1,3,5,3,3,10000,RandomForest,gini,0.1,0.1,0.3416666666666667,0.6583333333333333,0.6946627899869694,0.6583333333333333,0.6411601734194982
1,3,5,3,3,10000,RandomForest,gini,0.1,0.2,0.367,0.633,0.7061944290255842,0.633,0.5975290566735988
1,3,5,3,3,10000,RandomForest,f_test,0.05,0.1,0.3456666666666667,0.6543333333333333,0.6809690021989511,0.6543333333333333,0.640577740912875
1,3,5,3,3,10000,RandomForest,f_test,0.05,0.2,0.46799999999999997,0.532,0.7392343886371394,0.532,0.40265360873500444
1,3,5,3,3,10000,RandomForest,f_test,0.1,0.1,0.5,0.5,0.25,0.5,0.3333333333333333
1,3,5,3,3,10000,RandomForest,f_test,0.1,0.2,0.4843333333333333,0.5156666666666667,0.7539790044023028,0.5156666666666667,0.3672325389137808
1,3,5,3,3,10000,ANN,1,3.0,SGD,0.631,0.369,0.3023767566461076,0.369,0.2684996669483287
1,3,5,3,3,10000,ANN,1,3.0,Adam,0.637,0.363,0.30094047519722633,0.363,0.26238846162080637
1,3,5,3,3,10000,ANN,1,3.0,RMSprop,0.6376666666666666,0.36233333333333334,0.30197941306438614,0.36233333333333334,0.26190394181664023
1,3,5,3,3,10000,ANN,1,15.0,SGD,0.6093333333333333,0.39066666666666666,0.29505705440657776,0.39066666666666666,0.2864329061905179
1,3,5,3,3,10000,ANN,1,15.0,Adam,0.6346666666666667,0.36533333333333334,0.29417660501004744,0.36533333333333334,0.2634615570484034
1,3,5,3,3,10000,ANN,1,15.0,RMSprop,0.6146666666666667,0.38533333333333336,0.29136765149702726,0.38533333333333336,0.2810284098431926
1,3,5,3,3,10000,ANN,2,3.0,SGD,0.5876666666666667,0.41233333333333333,0.28872301292629265,0.41233333333333333,0.3017824404736448
1,3,5,3,3,10000,ANN,2,3.0,Adam,0.636,0.364,0.3005967111997395,0.364,0.2633160099578865
1,3,5,3,3,10000,ANN,2,3.0,RMSprop,0.6103333333333334,0.38966666666666666,0.2922097671005968,0.38966666666666666,0.28490081977784565
1,3,5,3,3,10000,ANN,2,15.0,SGD,0.75,0.25,0.0625,0.25,0.1
1,3,5,3,3,10000,ANN,2,15.0,Adam,0.606,0.394,0.291,0.394,0.2881846153846154
1,3,5,3,3,10000,ANN,2,15.0,RMSprop,0.593,0.407,0.28676881688602984,0.407,0.29722558881969124
1,3,5,4,2,100,LogisticRegression,logit,,,0.16666666666666663,0.8333333333333334,0.8348214285714286,0.8333333333333334,0.8326881720430108
1,3,5,4,2,100,LogisticRegression,probit,,,0.16666666666666663,0.8333333333333334,0.8348214285714286,0.8333333333333334,0.8326881720430108
1,3,5,4,2,100,DecisionTree,entropy,0.05,0.1,0.33333333333333337,0.6666666666666666,0.6763071895424837,0.6666666666666666,0.6592580213903744
1,3,5,4,2,100,DecisionTree,entropy,0.05,0.2,0.33333333333333337,0.6666666666666666,0.6763071895424837,0.6666666666666666,0.6592580213903744
1,3,5,4,2,100,DecisionTree,entropy,0.1,0.1,0.33333333333333337,0.6666666666666666,0.6763071895424837,0.6666666666666666,0.6592580213903744
1,3,5,4,2,100,DecisionTree,entropy,0.1,0.2,0.33333333333333337,0.6666666666666666,0.6763071895424837,0.6666666666666666,0.6592580213903744
1,3,5,4,2,100,DecisionTree,gini,0.05,0.1,0.3666666666666667,0.6333333333333333,0.6472222222222223,0.6333333333333333,0.6272727272727273
1,3,5,4,2,100,DecisionTree,gini,0.05,0.2,0.3666666666666667,0.6333333333333333,0.6472222222222223,0.6333333333333333,0.6272727272727273
1,3,5,4,2,100,DecisionTree,gini,0.1,0.1,0.3666666666666667,0.6333333333333333,0.6472222222222223,0.6333333333333333,0.6272727272727273
1,3,5,4,2,100,DecisionTree,gini,0.1,0.2,0.3666666666666667,0.6333333333333333,0.6472222222222223,0.6333333333333333,0.6272727272727273
1,3,5,4,2,100,DecisionTree,f_test,0.05,0.1,0.43333333333333335,0.5666666666666667,0.5861111111111111,0.5666666666666667,0.5636363636363637
1,3,5,4,2,100,DecisionTree,f_test,0.05,0.2,0.43333333333333335,0.5666666666666667,0.5861111111111111,0.5666666666666667,0.5636363636363637
1,3,5,4,2,100,DecisionTree,f_test,0.1,0.1,0.43333333333333335,0.5666666666666667,0.5861111111111111,0.5666666666666667,0.5636363636363637
1,3,5,4,2,100,DecisionTree,f_test,0.1,0.2,0.43333333333333335,0.5666666666666667,0.5861111111111111,0.5666666666666667,0.5636363636363637
1,3,5,4,2,100,RandomForest,entropy,0.05,0.1,0.3666666666666667,0.6333333333333333,0.6636363636363637,0.6333333333333333,0.6343589743589744
1,3,5,4,2,100,RandomForest,entropy,0.05,0.2,0.4,0.6,0.6096732026143791,0.6,0.5836111111111111
1,3,5,4,2,100,RandomForest,entropy,0.1,0.1,0.4666666666666667,0.5333333333333333,0.6275362318840579,0.5333333333333333,0.4884085213032581
1,3,5,4,2,100,RandomForest,entropy,0.1,0.2,0.30000000000000004,0.7,0.7092592592592593,0.7,0.7030165912518853
1,3,5,4,2,100,RandomForest,gini,0.05,0.1,0.3666666666666667,0.6333333333333333,0.6444444444444445,0.6333333333333333,0.6315018315018315
1,3,5,4,2,100,RandomForest,gini,0.05,0.2,0.5333333333333333,0.4666666666666667,0.4635087719298246,0.4666666666666667,0.4567693744164332
1,3,5,4,2,100,RandomForest,gini,0.1,0.1,0.43333333333333335,0.5666666666666667,0.5791666666666667,0.5666666666666667,0.5139393939393939
1,3,5,4,2,100,RandomForest,gini,0.1,0.2,0.43333333333333335,0.5666666666666667,0.6416666666666667,0.5666666666666667,0.5513227513227512
1,3,5,4,2,100,RandomForest,f_test,0.05,0.1,0.3666666666666667,0.6333333333333333,0.4861111111111111,0.6333333333333333,0.5384615384615384
1,3,5,4,2,100,RandomForest,f_test,0.05,0.2,0.4666666666666667,0.5333333333333333,0.435,0.5333333333333333,0.45227272727272727
1,3,5,4,2,100,RandomForest,f_test,0.1,0.1,0.4666666666666667,0.5333333333333333,0.437037037037037,0.5333333333333333,0.43030303030303035
1,3,5,4,2,100,RandomForest,f_test,0.1,0.2,0.2666666666666667,0.7333333333333333,0.788888888888889,0.7333333333333333,0.7193650793650794
1,3,5,4,2,100,ANN,1,3.0,SGD,0.7333333333333334,0.26666666666666666,0.07111111111111111,0.26666666666666666,0.11228070175438595
1,3,5,4,2,100,ANN,1,3.0,Adam,0.7333333333333334,0.26666666666666666,0.07111111111111111,0.26666666666666666,0.11228070175438595
1,3,5,4,2,100,ANN,1,3.0,RMSprop,0.7333333333333334,0.26666666666666666,0.07111111111111111,0.26666666666666666,0.11228070175438595
1,3,5,4,2,100,ANN,1,15.0,SGD,0.7333333333333334,0.26666666666666666,0.07111111111111111,0.26666666666666666,0.11228070175438595
1,3,5,4,2,100,ANN,1,15.0,Adam,0.7333333333333334,0.26666666666666666,0.07111111111111111,0.26666666666666666,0.11228070175438595
1,3,5,4,2,100,ANN,1,15.0,RMSprop,0.6333333333333333,0.36666666666666664,0.2570512820512821,0.36666666666666664,0.25276292335115863
1,3,5,4,2,100,ANN,2,3.0,SGD,0.7333333333333334,0.26666666666666666,0.07111111111111111,0.26666666666666666,0.11228070175438595
1,3,5,4,2,100,ANN,2,3.0,Adam,0.7333333333333334,0.26666666666666666,0.07111111111111111,0.26666666666666666,0.11228070175438595
1,3,5,4,2,100,ANN,2,3.0,RMSprop,0.7333333333333334,0.26666666666666666,0.07111111111111111,0.26666666666666666,0.11228070175438595
1,3,5,4,2,100,ANN,2,15.0,SGD,0.7333333333333334,0.26666666666666666,0.07111111111111111,0.26666666666666666,0.11228070175438595
1,3,5,4,2,100,ANN,2,15.0,Adam,0.7333333333333334,0.26666666666666666,0.07111111111111111,0.26666666666666666,0.11228070175438595
1,3,5,4,2,100,ANN,2,15.0,RMSprop,0.7333333333333334,0.26666666666666666,0.07111111111111111,0.26666666666666666,0.11228070175438595
1,3,5,4,2,500,LogisticRegression,logit,,,0.21999999999999997,0.78,0.7846710526315789,0.78,0.7803928315412186
1,3,5,4,2,500,LogisticRegression,probit,,,0.21333333333333337,0.7866666666666666,0.7910493827160494,0.7866666666666666,0.7867692307692308
1,3,5,4,2,500,DecisionTree,entropy,0.05,0.1,0.31999999999999995,0.68,0.6822868459453825,0.68,0.680293116844841
1,3,5,4,2,500,DecisionTree,entropy,0.05,0.2,0.31999999999999995,0.68,0.6822868459453825,0.68,0.680293116844841
1,3,5,4,2,500,DecisionTree,entropy,0.1,0.1,0.29333333333333333,0.7066666666666667,0.7086111111111111,0.7066666666666667,0.707247990105133
1,3,5,4,2,500,DecisionTree,entropy,0.1,0.2,0.29333333333333333,0.7066666666666667,0.7086111111111111,0.7066666666666667,0.707247990105133
1,3,5,4,2,500,DecisionTree,gini,0.05,0.1,0.30000000000000004,0.7,0.704799460734749,0.7,0.7008888888888888
1,3,5,4,2,500,DecisionTree,gini,0.05,0.2,0.30000000000000004,0.7,0.704799460734749,0.7,0.7008888888888888
1,3,5,4,2,500,DecisionTree,gini,0.1,0.1,0.29333333333333333,0.7066666666666667,0.7119915596659782,0.7066666666666667,0.707968582375479
1,3,5,4,2,500,DecisionTree,gini,0.1,0.2,0.29333333333333333,0.7066666666666667,0.7119915596659782,0.7066666666666667,0.707968582375479
1,3,5,4,2,500,DecisionTree,f_test,0.05,0.1,0.5,0.5,0.25,0.5,0.3333333333333333
1,3,5,4,2,500,DecisionTree,f_test,0.05,0.2,0.5,0.5,0.25,0.5,0.3333333333333333
1,3,5,4,2,500,DecisionTree,f_test,0.1,0.1,0.5,0.5,0.25,0.5,0.3333333333333333
1,3,5,4,2,500,DecisionTree,f_test,0.1,0.2,0.5,0.5,0.25,0.5,0.3333333333333333
1,3,5,4,2,500,RandomForest,entropy,0.05,0.1,0.4066666666666666,0.5933333333333334,0.6302952949518515,0.5933333333333334,0.5535888932429621
1,3,5,4,2,500,RandomForest,entropy,0.05,0.2,0.43333333333333335,0.5666666666666667,0.5722924901185771,0.5666666666666667,0.5040494733921018
1,3,5,4,2,500,RandomForest,entropy,0.1,0.1,0.32666666666666666,0.6733333333333333,0.6895151991614256,0.6733333333333333,0.6406136730935468
1,3,5,4,2,500,RandomForest,entropy,0.1,0.2,0.4,0.6,0.6734991370285488,0.6,0.5578245928582101
1,3,5,4,2,500,RandomForest,gini,0.05,0.1,0.32666666666666666,0.6733333333333333,0.6848173853680738,0.6733333333333333,0.6647408224592057
1,3,5,4,2,500,RandomForest,gini,0.05,0.2,0.45333333333333337,0.5466666666666666,0.6322053872053872,0.5466666666666666,0.45691388750622197
1,3,5,4,2,500,RandomForest,gini,0.1,0.1,0.31999999999999995,0.68,0.6942970760233917,0.68,0.6739278937381404
1,3,5,4,2,500,RandomForest,gini,0.1,0.2,0.32666666666666666,0.6733333333333333,0.7661373773416593,0.6733333333333333,0.6431597025684194
1,3,5,4,2,500,RandomForest,f_test,0.05,0.1,0.4,0.6,0.7275977344937147,0.6,0.5318819739116769
1,3,5,4,2,500,RandomForest,f_test,0.05,0.2,0.43333333333333335,0.5666666666666667,0.5145238095238095,0.5666666666666667,0.4538017483094178
